# Time-averaged data for fix cgcmcstat
# TimeStep v_ciatt v_ciacc v_cdatt v_cdacc v_nco2 v_nmob
647600 81349 8 80551 24 14 331
648000 81402 8 80598 24 14 331
648400 81455 8 80645 24 14 331
648800 81510 8 80690 24 14 331
649200 81557 8 80743 24 14 331
649600 81606 8 80794 24 14 331
650000 81656 8 80844 24 14 331
650400 81698 8 80902 24 14 331
650800 81751 8 80949 24 14 331
651200 81795 8 81005 24 14 331
651600 81836 8 81064 24 14 331
652000 81891 8 81109 24 14 331
652400 81948 8 81152 24 14 331
652800 81995 8 81205 24 14 331
653200 82042 8 81258 24 14 331
653600 82094 8 81306 24 14 331
654000 82155 8 81345 24 14 331
654400 82204 8 81396 24 14 331
654800 82250 8 81450 24 14 331
655200 82300 8 81500 24 14 331
655600 82347 8 81553 24 14 331
656000 82392 8 81608 24 14 331
656400 82431 8 81669 24 14 331
656800 82475 8 81725 24 14 331
657200 82530 8 81770 24 14 331
657600 82577 8 81823 24 14 331
658000 82635 8 81865 24 14 331
658400 82680 8 81920 24 14 331
658800 82728 8 81972 24 14 331
659200 82772 8 82028 24 14 331
659600 82824 8 82076 24 14 331
660000 82876 8 82124 24 14 331
660400 82930 8 82170 24 14 331
660800 82981 8 82219 24 14 331
661200 83025 8 82275 24 14 331
661600 83070 8 82330 24 14 331
662000 83118 8 82382 24 14 331
662400 83163 8 82437 24 14 331
662800 83208 8 82492 24 14 331
663200 83267 8 82533 24 14 331
663600 83317 8 82583 24 14 331
664000 83371 8 82629 24 14 331
664400 83422 8 82678 24 14 331
664800 83472 8 82728 24 14 331
665200 83519 8 82781 24 14 331
665600 83570 8 82830 24 14 331
666000 83623 8 82877 24 14 331
666400 83671 8 82929 24 14 331
666800 83723 8 82977 24 14 331
667200 83777 8 83023 24 14 331
667600 83829 8 83071 24 14 331
668000 83881 8 83119 24 14 331
668400 83929 8 83171 24 14 331
668800 83984 8 83216 24 14 331
669200 84039 8 83261 24 14 331
669600 84091 8 83309 24 14 331
670000 84137 8 83363 24 14 331
670400 84179 8 83421 24 14 331
670800 84231 8 83469 24 14 331
671200 84287 8 83513 24 14 331
671600 84331 8 83569 24 14 331
672000 84380 8 83620 24 14 331
672400 84430 8 83670 24 14 331
672800 84487 8 83713 24 14 331
673200 84542 8 83758 24 14 331
673600 84595 8 83805 24 14 331
674000 84646 8 83854 24 14 331
674400 84692 8 83908 24 14 331
674800 84746 8 83954 24 14 331
675200 84799 8 84001 24 14 331
675600 84847 8 84053 24 14 331
676000 84896 8 84104 24 14 331
676400 84948 8 84152 24 14 331
676800 84992 8 84208 24 14 331
677200 85046 8 84254 24 14 331
677600 85101 8 84299 24 14 331
678000 85150 8 84350 24 14 331
678400 85204 8 84396 24 14 331
678800 85249 8 84451 24 14 331
679200 85302 8 84498 24 14 331
679600 85351 8 84549 24 14 331
680000 85405 9 84595 24 15 332
680400 85462 9 84638 24 15 332
680800 85514 9 84686 24 15 332
681200 85558 9 84742 24 15 332
681600 85597 9 84803 24 15 332
682000 85645 9 84855 24 15 332
682400 85698 9 84902 24 15 332
682800 85761 9 84939 24 15 332
683200 85804 9 84996 24 15 332
683600 85853 9 85047 24 15 332
684000 85900 9 85100 24 15 332
684400 85945 9 85155 24 15 332
684800 85995 9 85205 24 15 332
685200 86032 9 85268 24 15 332
685600 86088 9 85312 24 15 332
686000 86137 9 85363 24 15 332
686400 86184 9 85416 24 15 332
686800 86236 9 85464 24 15 332
687200 86278 9 85522 24 15 332
687600 86325 9 85575 24 15 332
688000 86366 9 85634 24 15 332
688400 86413 9 85687 24 15 332
688800 86463 9 85737 24 15 332
689200 86514 9 85786 24 15 332
689600 86565 9 85835 24 15 332
690000 86623 9 85877 24 15 332
690400 86675 9 85925 24 15 332
690800 86727 9 85973 24 15 332
691200 86768 9 86032 24 15 332
691600 86822 9 86078 24 15 332
692000 86872 9 86128 24 15 332
692400 86926 9 86174 24 15 332
692800 86976 9 86224 24 15 332
693200 87031 9 86269 24 15 332
693600 87079 9 86321 24 15 332
694000 87125 9 86375 24 15 332
694400 87175 9 86425 24 15 332
694800 87231 9 86469 24 15 332
695200 87289 9 86511 24 15 332
695600 87337 9 86563 24 15 332
696000 87385 9 86615 24 15 332
696400 87438 9 86662 24 15 332
696800 87478 9 86722 24 15 332
697200 87529 9 86771 24 15 332
697600 87582 9 86818 24 15 332
698000 87634 9 86866 24 15 332
698400 87686 10 86914 24 16 333
698800 87736 10 86964 24 16 333
699200 87792 10 87008 24 16 333
699600 87846 10 87054 24 16 333
700000 87898 10 87102 24 16 333
700400 87952 10 87148 24 16 333
700800 88000 10 87200 24 16 333
701200 88055 10 87245 24 16 333
701600 88112 10 87288 24 16 333
702000 88154 10 87346 24 16 333
702400 88199 10 87401 24 16 333
702800 88254 10 87446 24 16 333
703200 88310 10 87490 24 16 333
703600 88363 10 87537 24 16 333
704000 88413 10 87587 24 16 333
704400 88454 10 87646 24 16 333
704800 88506 10 87694 24 16 333
705200 88552 10 87748 24 16 333
705600 88601 10 87799 24 16 333
706000 88650 10 87850 24 16 333
706400 88697 10 87903 24 16 333
706800 88742 10 87958 24 16 333
707200 88788 10 88012 24 16 333
707600 88842 10 88058 25 15 332
708000 88889 10 88111 25 15 332
708400 88934 10 88166 25 15 332
708800 88990 10 88210 25 15 332
709200 89046 10 88254 25 15 332
709600 89094 10 88306 25 15 332
710000 89142 10 88358 25 15 332
710400 89194 10 88406 25 15 332
710800 89242 10 88458 25 15 332
711200 89284 10 88516 25 15 332
711600 89332 10 88568 25 15 332
712000 89384 10 88616 25 15 332
712400 89428 10 88672 25 15 332
712800 89478 10 88722 25 15 332
713200 89528 10 88772 25 15 332
713600 89576 10 88824 25 15 332
714000 89632 10 88868 25 15 332
714400 89676 10 88924 25 15 332
714800 89724 10 88976 25 15 332
715200 89775 10 89025 25 15 332
715600 89831 10 89069 25 15 332
716000 89879 10 89121 25 15 332
716400 89935 10 89165 25 15 332
716800 89988 10 89212 25 15 332
717200 90046 10 89254 25 15 332
717600 90100 10 89300 25 15 332
718000 90144 10 89356 25 15 332
718400 90188 10 89412 26 14 331
718800 90241 10 89459 26 14 331
719200 90298 10 89502 26 14 331
719600 90337 10 89563 26 14 331
720000 90389 10 89611 26 14 331
720400 90430 10 89670 26 14 331
720800 90478 10 89722 26 14 331
721200 90530 10 89770 26 14 331
721600 90578 10 89822 26 14 331
722000 90626 10 89874 26 14 331
722400 90683 10 89917 26 14 331
722800 90730 10 89970 26 14 331
723200 90774 10 90026 26 14 331
723600 90820 10 90080 26 14 331
724000 90867 10 90133 26 14 331
724400 90923 10 90177 26 14 331
724800 90973 10 90227 26 14 331
725200 91015 10 90285 26 14 331
725600 91069 10 90331 26 14 331
726000 91115 10 90385 26 14 331
726400 91161 10 90439 26 14 331
726800 91201 10 90499 26 14 331
727200 91252 10 90548 26 14 331
727600 91303 10 90597 26 14 331
728000 91351 10 90649 26 14 331
728400 91401 10 90699 26 14 331
728800 91455 10 90745 26 14 331
729200 91505 10 90795 26 14 331
729600 91546 10 90854 26 14 331
730000 91595 10 90905 26 14 331
730400 91645 10 90955 26 14 331
730800 91702 10 90998 26 14 331
731200 91747 10 91053 26 14 331
731600 91800 10 91100 26 14 331
732000 91857 10 91143 26 14 331
732400 91904 10 91196 26 14 331
732800 91954 10 91246 26 14 331
733200 92008 10 91292 26 14 331
733600 92051 10 91349 26 14 331
734000 92102 10 91398 26 14 331
734400 92139 10 91461 26 14 331
734800 92200 10 91500 26 14 331
735200 92254 10 91546 26 14 331
735600 92307 10 91593 26 14 331
736000 92355 10 91645 26 14 331
736400 92405 10 91695 26 14 331
736800 92451 10 91749 26 14 331
737200 92503 10 91797 26 14 331
737600 92554 10 91846 26 14 331
738000 92600 10 91900 26 14 331
738400 92642 10 91958 26 14 331
738800 92695 10 92005 26 14 331
739200 92740 10 92060 26 14 331
739600 92799 10 92101 26 14 331
740000 92847 10 92153 26 14 331
740400 92895 10 92205 26 14 331
740800 92950 10 92250 26 14 331
741200 93009 10 92291 26 14 331
741600 93059 10 92341 26 14 331
742000 93106 10 92394 26 14 331
742400 93166 10 92434 26 14 331
742800 93210 10 92490 26 14 331
743200 93265 10 92535 26 14 331
743600 93323 10 92577 26 14 331
744000 93372 10 92628 26 14 330
744400 93429 10 92671 26 14 330
744800 93485 10 92715 26 14 330
745200 93540 10 92760 26 14 330
745600 93586 10 92814 26 14 330
746000 93628 10 92872 26 14 330
746400 93681 10 92919 26 14 330
746800 93739 10 92961 26 14 330
747200 93783 10 93017 26 14 330
747600 93831 10 93069 26 14 330
748000 93886 10 93114 26 14 330
748400 93929 10 93171 26 14 330
748800 93990 10 93210 26 14 330
749200 94048 10 93252 26 14 330
749600 94101 10 93299 26 14 330
750000 94148 10 93352 26 14 330
750400 94198 10 93402 26 14 330
750800 94245 10 93455 26 14 330
751200 94302 10 93498 26 14 330
751600 94349 10 93551 26 14 330
752000 94402 11 93598 26 15 330
752400 94457 11 93643 26 15 330
752800 94505 11 93695 27 14 329
753200 94556 11 93744 27 14 329
753600 94602 11 93798 27 14 329
754000 94654 11 93846 28 13 328
754400 94703 11 93897 28 13 328
754800 94762 11 93938 28 13 328
755200 94802 11 93998 28 13 328
755600 94857 11 94043 28 13 328
756000 94905 11 94095 28 13 328
756400 94959 11 94141 28 13 328
756800 95008 11 94192 28 13 328
757200 95060 11 94240 28 13 328
757600 95109 11 94291 28 13 328
758000 95161 11 94339 28 13 328
758400 95212 11 94388 28 13 328
758800 95259 11 94441 28 13 328
759200 95314 11 94486 28 13 328
759600 95354 11 94546 28 13 328
760000 95401 11 94599 28 13 328
760400 95453 11 94647 28 13 328
760800 95500 11 94700 28 13 328
761200 95554 11 94746 28 13 328
761600 95603 11 94797 28 13 328
762000 95649 11 94851 28 13 328
762400 95700 11 94900 28 13 328
762800 95749 11 94951 28 13 328
763200 95805 11 94995 28 13 328
763600 95860 11 95040 28 13 328
764000 95909 11 95091 28 13 328
764400 95961 11 95139 28 13 328
764800 96018 11 95182 28 13 328
765200 96071 11 95229 28 13 328
765600 96120 11 95280 28 13 328
766000 96163 11 95337 28 13 328
766400 96217 11 95383 28 13 328
766800 96269 11 95431 28 13 328
767200 96314 11 95486 28 13 328
767600 96378 11 95522 28 13 328
768000 96432 11 95568 28 13 328
768400 96495 11 95605 28 13 328
768800 96547 11 95653 28 13 328
769200 96590 11 95710 28 13 328
769600 96642 11 95758 28 13 328
770000 96686 11 95814 28 13 328
770400 96731 11 95869 28 13 328
770800 96788 11 95912 28 13 328
771200 96833 11 95967 28 13 328
771600 96883 11 96017 28 13 328
772000 96936 11 96064 28 13 328
772400 96987 11 96113 28 13 328
772800 97050 11 96150 28 13 328
773200 97098 11 96202 28 13 328
773600 97149 11 96251 28 13 328
774000 97196 11 96304 28 13 328
774400 97256 11 96344 28 13 328
774800 97306 11 96394 28 13 328
775200 97348 11 96452 28 13 328
775600 97397 11 96503 28 13 328
776000 97452 11 96548 28 13 328
776400 97505 11 96595 28 13 328
776800 97561 11 96639 28 13 328
777200 97617 11 96683 28 13 328
777600 97664 11 96736 28 13 328
778000 97714 11 96786 28 13 328
778400 97764 11 96836 28 13 328
778800 97812 11 96888 28 13 328
779200 97857 11 96943 28 13 328
779600 97904 11 96996 28 13 328
780000 97956 11 97044 28 13 328
780400 98003 11 97097 28 13 328
780800 98043 11 97157 28 13 328
781200 98088 11 97212 28 13 328
781600 98144 11 97256 28 13 328
782000 98196 11 97304 28 13 328
782400 98248 11 97352 28 13 328
782800 98287 11 97413 28 13 328
783200 98339 11 97461 28 13 328
783600 98390 11 97510 28 13 328
784000 98440 11 97560 28 13 328
784400 98492 11 97608 28 13 328
784800 98546 11 97654 28 13 328
785200 98592 11 97708 28 13 328
785600 98640 12 97760 29 13 328
786000 98697 12 97803 29 13 328
786400 98743 12 97857 29 13 328
786800 98792 12 97908 29 13 328
787200 98846 12 97954 29 13 328
787600 98900 12 98000 30 12 327
788000 98950 12 98050 30 12 327
788400 99005 12 98095 30 12 327
788800 99052 12 98148 30 12 327
789200 99099 12 98201 30 12 327
789600 99154 12 98246 30 12 327
790000 99210 12 98290 30 12 327
790400 99271 12 98329 30 12 327
790800 99324 12 98376 30 12 327
791200 99371 12 98429 30 12 327
791600 99417 12 98483 30 12 327
792000 99465 12 98535 30 12 327
792400 99520 12 98580 30 12 327
792800 99567 12 98633 30 12 327
793200 99611 12 98689 30 12 327
793600 99658 12 98742 30 12 327
794000 99710 12 98790 30 12 327
794400 99766 12 98834 30 12 327
794800 99811 12 98889 30 12 327
795200 99859 12 98941 30 12 327
795600 99906 12 98994 30 12 327
796000 99963 12 99037 30 12 327
796400 100010 12 99090 30 12 327
796800 100061 12 99139 30 12 327
797200 100109 12 99191 30 12 327
797600 100153 12 99247 30 12 327
798000 100205 13 99295 31 12 327
798400 100250 13 99350 31 12 327
798800 100303 13 99397 31 12 327
799200 100354 13 99446 31 12 327
799600 100405 13 99495 31 12 327
800000 100457 13 99543 31 12 327
800400 100505 13 99595 31 12 327
800800 100554 13 99646 31 12 327
801200 100601 13 99699 31 12 327
801600 100648 13 99752 31 12 327
802000 100696 13 99804 31 12 327
802400 100739 13 99861 31 12 327
802800 100782 13 99918 31 12 327
803200 100837 13 99963 31 12 327
803600 100885 13 100015 31 12 327
804000 100934 13 100066 31 12 327
804400 100983 13 100117 31 12 327
804800 101035 13 100165 31 12 327
805200 101073 13 100227 31 12 327
805600 101126 13 100274 31 12 327
806000 101171 13 100329 31 12 327
806400 101223 13 100377 31 12 327
806800 101274 13 100426 31 12 327
807200 101318 13 100482 31 12 327
807600 101367 13 100533 31 12 326
808000 101413 13 100587 31 12 326
808400 101463 13 100637 31 12 326
808800 101514 13 100686 31 12 326
809200 101566 13 100734 31 12 326
809600 101619 13 100781 31 12 326
810000 101673 13 100827 31 12 326
810400 101721 13 100879 31 12 326
810800 101781 13 100919 31 12 326
811200 101826 13 100974 31 12 326
811600 101879 13 101021 31 12 326
812000 101932 13 101068 31 12 326
812400 101980 13 101120 31 12 326
812800 102031 13 101169 31 12 326
813200 102082 13 101218 31 12 326
813600 102136 14 101264 31 13 327
814000 102188 14 101312 31 13 327
814400 102242 14 101358 31 13 327
814800 102290 14 101410 31 13 327
815200 102347 14 101453 32 12 326
815600 102399 14 101501 32 12 326
816000 102451 14 101549 32 12 326
816400 102494 14 101606 32 12 326
816800 102543 14 101657 32 12 326
817200 102592 14 101708 32 12 326
817600 102641 14 101759 32 12 326
818000 102690 14 101810 32 12 326
818400 102736 14 101864 32 12 326
818800 102795 14 101905 32 12 326
819200 102843 14 101957 32 12 326
819600 102887 14 102013 32 12 326
820000 102935 14 102065 32 12 326
820400 102987 14 102113 32 12 326
820800 103042 14 102158 32 12 326
821200 103095 14 102205 32 12 326
821600 103139 14 102261 32 12 326
822000 103191 14 102309 32 12 326
822400 103241 14 102359 32 12 326
822800 103288 14 102412 32 12 326
823200 103337 14 102463 32 12 326
823600 103399 14 102501 32 12 325
824000 103458 14 102542 32 12 325
824400 103501 14 102599 32 12 325
824800 103548 14 102652 32 12 325
825200 103587 14 102713 32 12 325
825600 103640 14 102760 32 12 325
826000 103696 14 102804 32 12 325
826400 103745 14 102855 32 12 325
826800 103801 14 102899 32 12 325
827200 103853 14 102947 32 12 325
827600 103904 14 102996 32 12 325
828000 103951 14 103049 32 12 325
828400 104017 14 103083 32 12 325
828800 104061 14 103139 32 12 325
829200 104114 14 103186 32 12 325
829600 104158 14 103242 32 12 325
830000 104205 14 103295 32 12 325
830400 104261 14 103339 32 12 325
830800 104317 14 103383 32 12 325
831200 104364 14 103436 32 12 325
831600 104423 14 103477 32 12 325
832000 104472 14 103528 32 12 325
832400 104526 14 103574 32 12 325
832800 104580 14 103620 32 12 325
833200 104631 14 103669 32 12 325
833600 104676 14 103724 32 12 325
834000 104722 14 103778 32 12 325
834400 104774 14 103826 32 12 325
834800 104828 14 103872 32 12 325
835200 104873 14 103927 32 12 325
835600 104926 14 103974 32 12 325
836000 104973 14 104027 32 12 325
836400 105021 14 104079 32 12 325
836800 105065 14 104135 32 12 325
837200 105110 14 104190 32 12 325
837600 105160 14 104240 32 12 325
838000 105203 14 104297 32 12 325
838400 105254 14 104346 32 12 325
838800 105304 14 104396 32 12 325
839200 105354 14 104446 32 12 325
839600 105398 14 104502 32 12 325
840000 105444 14 104556 32 12 325
840400 105488 14 104612 32 12 325
840800 105538 14 104662 32 12 325
841200 105595 14 104705 32 12 325
841600 105649 14 104751 32 12 325
842000 105699 14 104801 32 12 325
842400 105755 14 104845 32 12 325
842800 105814 14 104886 32 12 325
843200 105867 14 104933 32 12 325
843600 105926 14 104974 32 12 325
844000 105981 14 105019 32 12 325
844400 106018 14 105082 32 12 325
844800 106072 14 105128 32 12 325
845200 106126 14 105174 32 12 325
845600 106178 14 105222 32 12 325
846000 106233 14 105267 32 12 325
846400 106282 15 105318 32 13 326
846800 106332 15 105368 32 13 326
847200 106394 15 105406 32 13 326
847600 106449 15 105451 32 13 326
848000 106506 15 105494 32 13 326
848400 106559 15 105541 32 13 326
848800 106614 15 105586 32 13 326
849200 106654 15 105646 32 13 326
849600 106698 15 105702 32 13 326
850000 106744 15 105756 32 13 326
850400 106795 15 105805 32 13 326
850800 106837 15 105863 32 13 326
851200 106888 15 105912 32 13 326
851600 106940 15 105960 32 13 326
852000 106985 15 106015 32 13 326
852400 107040 15 106060 32 13 326
852800 107100 15 106100 32 13 326
853200 107156 15 106144 32 13 326
853600 107200 15 106200 32 13 326
854000 107252 16 106248 32 14 327
854400 107295 16 106305 32 14 327
854800 107338 16 106362 32 14 327
855200 107390 16 106410 32 14 327
855600 107438 16 106462 32 14 327
856000 107486 16 106514 32 14 327
856400 107530 16 106570 32 14 327
856800 107583 16 106617 32 14 327
857200 107635 16 106665 32 14 327
857600 107688 16 106712 32 14 327
858000 107750 16 106750 32 14 327
858400 107801 16 106799 32 14 327
858800 107854 16 106846 32 14 327
859200 107905 16 106895 32 14 327
859600 107967 16 106933 32 14 327
860000 108014 16 106986 32 14 327
860400 108059 16 107041 32 14 327
860800 108105 16 107095 32 14 327
861200 108148 16 107152 32 14 327
861600 108203 16 107197 32 14 327
862000 108257 16 107243 32 14 327
862400 108309 16 107291 32 14 327
862800 108350 16 107350 32 14 327
863200 108395 16 107405 32 14 327
863600 108441 16 107459 32 14 327
864000 108488 16 107512 32 14 327
864400 108533 16 107567 32 14 327
864800 108590 16 107610 32 14 327
865200 108641 16 107659 32 14 327
865600 108685 16 107715 32 14 327
866000 108735 16 107765 32 14 327
866400 108783 16 107817 32 14 327
866800 108832 16 107868 32 14 327
867200 108897 16 107903 32 14 327
867600 108949 16 107951 32 14 327
868000 109003 16 107997 32 14 327
868400 109053 16 108047 32 14 327
868800 109104 16 108096 32 14 327
869200 109155 16 108145 32 14 327
869600 109205 16 108195 32 14 327
870000 109249 16 108251 32 14 327
870400 109305 16 108295 32 14 327
870800 109355 16 108345 32 14 327
871200 109393 16 108407 32 14 327
871600 109444 16 108456 32 14 327
872000 109501 16 108499 32 14 327
872400 109552 16 108548 32 14 327
872800 109599 16 108601 32 14 327
873200 109646 16 108654 32 14 327
873600 109699 16 108701 32 14 327
874000 109757 16 108743 32 14 327
874400 109798 16 108802 32 14 327
874800 109847 16 108853 32 14 327
875200 109895 16 108905 32 14 327
875600 109951 16 108949 32 14 327
876000 110003 16 108997 32 14 327
876400 110047 16 109053 32 14 327
876800 110095 16 109105 32 14 327
877200 110151 16 109149 32 14 327
877600 110198 16 109202 32 14 327
878000 110254 16 109246 32 14 327
878400 110306 16 109294 32 14 327
878800 110351 16 109349 32 14 327
879200 110402 16 109398 32 14 327
879600 110449 16 109451 32 14 327
880000 110501 16 109499 32 14 327
880400 110554 16 109546 32 14 327
880800 110603 16 109597 32 14 327
881200 110647 16 109653 32 14 326
881600 110694 16 109706 32 14 326
882000 110740 16 109760 32 14 326
882400 110790 16 109810 32 14 326
882800 110839 17 109861 33 14 326
883200 110888 17 109912 34 13 325
883600 110935 17 109965 34 13 325
884000 110982 17 110018 35 12 324
884400 111030 17 110070 35 12 324
884800 111077 17 110123 35 12 324
885200 111130 17 110170 35 12 324
885600 111173 17 110227 35 12 324
886000 111226 17 110274 35 12 324
886400 111270 17 110330 35 12 324
886800 111317 17 110383 35 12 324
887200 111367 17 110433 35 12 324
887600 111423 17 110477 35 12 324
888000 111475 17 110525 35 12 324
888400 111518 17 110582 35 12 324
888800 111573 17 110627 35 12 324
889200 111618 17 110682 35 12 324
889600 111664 17 110736 35 12 324
890000 111721 17 110779 35 12 324
890400 111778 17 110822 35 12 324
890800 111824 17 110876 35 12 324
891200 111878 17 110922 35 12 324
891600 111923 17 110977 35 12 324
892000 111975 17 111025 35 12 324
892400 112026 17 111074 35 12 324
892800 112078 17 111122 35 12 324
893200 112129 17 111171 35 12 324
893600 112180 17 111220 35 12 324
894000 112229 17 111271 35 12 324
894400 112277 17 111323 35 12 324
894800 112329 17 111371 35 12 324
895200 112380 17 111420 35 12 324
895600 112432 17 111468 35 12 324
896000 112488 17 111512 35 12 324
896400 112536 17 111564 35 12 324
896800 112597 17 111603 35 12 324
897200 112651 17 111649 35 12 324
897600 112696 17 111704 35 12 324
898000 112745 17 111755 35 12 324
898400 112785 17 111815 35 12 324
898800 112840 17 111860 35 12 324
899200 112883 17 111917 35 12 324
899600 112932 17 111968 35 12 324
900000 112985 17 112015 35 12 324
900400 113040 17 112060 35 12 324
900800 113088 17 112112 35 12 324
901200 113143 17 112157 35 12 324
901600 113191 17 112209 35 12 324
902000 113246 17 112254 35 12 324
902400 113300 17 112300 35 12 324
902800 113361 17 112339 35 12 324
903200 113415 17 112385 35 12 324
903600 113466 17 112434 35 12 324
904000 113517 17 112483 35 12 324
904400 113563 17 112537 35 12 324
904800 113614 17 112586 35 12 324
905200 113660 17 112640 35 12 324
905600 113712 17 112688 35 12 324
906000 113758 17 112742 35 12 324
906400 113812 17 112788 35 12 324
906800 113854 17 112846 35 12 324
907200 113902 17 112898 35 12 324
907600 113950 17 112950 35 12 324
908000 114008 17 112992 35 12 324
908400 114055 17 113045 35 12 324
908800 114105 17 113095 35 12 324
909200 114156 17 113144 35 12 324
909600 114206 17 113194 35 12 324
910000 114258 17 113242 35 12 324
910400 114304 17 113296 35 12 324
910800 114357 17 113343 35 12 324
911200 114400 17 113400 35 12 324
911600 114456 17 113444 35 12 324
912000 114504 17 113496 35 12 324
912400 114551 17 113549 35 12 324
912800 114609 17 113591 35 12 324
913200 114664 17 113636 35 12 324
913600 114710 17 113690 35 12 324
914000 114759 17 113741 35 12 324
914400 114811 17 113789 35 12 324
914800 114856 17 113844 35 12 324
915200 114899 18 113901 35 13 325
915600 114949 18 113951 35 13 325
916000 114989 18 114011 35 13 325
916400 115035 18 114065 35 13 325
916800 115075 18 114125 35 13 325
917200 115126 18 114174 35 13 325
917600 115176 18 114224 35 13 325
918000 115235 18 114265 35 13 325
918400 115280 18 114320 35 13 325
918800 115331 18 114369 35 13 325
919200 115384 19 114416 35 14 326
919600 115435 19 114465 35 14 326
920000 115486 19 114514 35 14 326
920400 115534 19 114566 35 14 326
920800 115585 19 114615 35 14 326
921200 115627 19 114673 35 14 326
921600 115678 19 114722 35 14 326
922000 115724 19 114776 35 14 326
922400 115770 19 114830 35 14 326
922800 115826 19 114874 35 14 326
923200 115880 19 114920 35 14 326
923600 115927 19 114973 35 14 326
924000 115978 19 115022 35 14 326
924400 116026 19 115074 35 14 326
924800 116085 19 115115 35 14 326
925200 116137 19 115163 35 14 326
925600 116185 19 115215 35 14 326
926000 116228 19 115272 35 14 326
926400 116282 19 115318 35 14 326
926800 116338 19 115362 35 14 326
927200 116383 19 115417 35 14 326
927600 116434 19 115466 35 14 326
928000 116479 19 115521 35 14 326
928400 116536 19 115564 35 14 326
928800 116581 19 115619 35 14 326
929200 116628 19 115672 35 14 326
929600 116681 19 115719 35 14 326
930000 116734 19 115766 35 14 326
930400 116789 19 115811 35 14 326
930800 116847 19 115853 35 14 326
931200 116897 19 115903 35 14 326
931600 116946 19 115954 35 14 326
932000 116986 20 116014 35 15 327
932400 117025 20 116075 35 15 327
932800 117081 20 116119 35 15 327
933200 117130 20 116170 35 15 327
933600 117181 21 116219 35 16 328
934000 117228 21 116272 35 16 328
934400 117272 21 116328 35 16 328
934800 117320 21 116380 35 16 328
935200 117371 21 116429 35 16 328
935600 117416 21 116484 35 16 328
936000 117467 21 116533 35 16 328
936400 117521 21 116579 35 16 328
936800 117571 21 116629 35 16 328
937200 117624 21 116676 35 16 328
937600 117673 21 116727 35 16 328
938000 117725 21 116775 35 16 328
938400 117769 21 116831 35 16 328
938800 117827 21 116873 35 16 328
939200 117882 21 116918 35 16 328
939600 117927 21 116973 35 16 328
940000 117978 21 117022 35 16 328
940400 118028 21 117072 35 16 328
940800 118092 21 117108 35 16 328
941200 118144 21 117156 35 16 328
941600 118192 21 117208 35 16 328
942000 118245 21 117255 35 16 328
942400 118289 21 117311 35 16 328
942800 118346 21 117354 35 16 328
943200 118394 21 117406 35 16 328
943600 118442 21 117458 35 16 328
944000 118490 21 117510 35 16 328
944400 118541 21 117559 36 15 327
944800 118585 21 117615 36 15 327
945200 118635 21 117665 36 15 327
945600 118684 21 117716 36 15 327
946000 118734 21 117766 36 15 327
946400 118785 21 117815 36 15 327
946800 118834 21 117866 36 15 327
947200 118885 21 117915 36 15 327
947600 118938 21 117962 36 15 327
948000 118983 21 118017 36 15 327
948400 119027 21 118073 36 15 327
948800 119083 21 118117 36 15 327
949200 119128 21 118172 36 15 327
949600 119176 21 118224 36 15 327
950000 119231 21 118269 36 15 327
950400 119286 21 118314 36 15 327
950800 119340 21 118360 36 15 327
951200 119391 22 118409 36 16 328
951600 119434 22 118466 36 16 328
952000 119484 22 118516 36 16 328
952400 119526 22 118574 36 16 328
952800 119573 22 118627 36 16 328
953200 119619 22 118681 36 16 328
953600 119665 22 118735 36 16 328
954000 119710 22 118790 36 16 328
954400 119760 22 118840 36 16 328
954800 119820 22 118880 36 16 328
955200 119872 22 118928 36 16 328
955600 119923 22 118977 36 16 328
956000 119970 22 119030 36 16 328
956400 120021 22 119079 36 16 328
956800 120074 22 119126 36 16 328
957200 120126 22 119174 36 16 328
957600 120187 22 119213 36 16 328
958000 120229 22 119271 36 16 328
958400 120287 22 119313 36 16 328
958800 120341 22 119359 36 16 328
959200 120386 22 119414 36 16 328
959600 120435 22 119465 36 16 328
960000 120485 22 119515 36 16 328
960400 120541 22 119559 36 16 328
960800 120596 22 119604 36 16 328
961200 120644 22 119656 36 16 328
961600 120695 22 119705 36 16 328
962000 120743 22 119757 36 16 328
962400 120796 22 119804 36 16 328
962800 120842 22 119858 36 16 328
963200 120888 22 119912 36 16 328
963600 120939 22 119961 36 16 328
964000 120982 23 120018 37 16 328
964400 121028 23 120072 37 16 328
964800 121075 23 120125 37 16 328
965200 121120 23 120180 37 16 328
965600 121174 23 120226 37 16 328
966000 121230 23 120270 37 16 328
966400 121286 23 120314 37 16 328
966800 121342 23 120358 37 16 328
967200 121388 23 120412 37 16 328
967600 121432 23 120468 37 16 328
968000 121487 23 120513 37 16 328
968400 121536 23 120564 37 16 328
968800 121584 23 120616 37 16 328
969200 121634 23 120666 37 16 328
969600 121693 23 120707 37 16 328
970000 121743 23 120757 37 16 328
970400 121791 23 120809 37 16 328
970800 121845 23 120855 37 16 328
971200 121881 23 120919 37 16 328
971600 121932 23 120968 37 16 328
972000 121990 23 121010 37 16 328
972400 122040 23 121060 37 16 328
972800 122092 23 121108 37 16 328
973200 122142 23 121158 37 16 328
973600 122184 23 121216 37 16 328
974000 122233 23 121267 37 16 328
974400 122279 23 121321 37 16 328
974800 122329 23 121371 37 16 328
