# Time-averaged data for fix cgcmcstat
# TimeStep v_ciatt v_ciacc v_cdatt v_cdacc v_nco2 v_nmob
654800 82250 6 81450 23 13 333
655200 82300 6 81500 23 13 333
655600 82347 6 81553 23 13 333
656000 82392 6 81608 23 13 333
656400 82431 6 81669 23 13 333
656800 82475 6 81725 23 13 333
657200 82530 6 81770 23 13 333
657600 82577 6 81823 23 13 333
658000 82635 6 81865 23 13 333
658400 82680 6 81920 23 13 333
658800 82728 6 81972 23 13 333
659200 82772 6 82028 23 13 333
659600 82824 6 82076 23 13 333
660000 82876 6 82124 23 13 333
660400 82930 6 82170 23 13 333
660800 82981 6 82219 23 13 333
661200 83025 6 82275 23 13 333
661600 83070 6 82330 23 13 333
662000 83118 6 82382 23 13 333
662400 83163 6 82437 23 13 333
662800 83208 6 82492 23 13 333
663200 83267 6 82533 23 13 333
663600 83317 6 82583 23 13 333
664000 83371 6 82629 23 13 333
664400 83422 6 82678 23 13 333
664800 83472 6 82728 23 13 333
665200 83519 6 82781 23 13 333
665600 83570 6 82830 23 13 333
666000 83623 6 82877 23 13 333
666400 83671 6 82929 23 13 333
666800 83723 6 82977 23 13 333
667200 83777 6 83023 23 13 333
667600 83829 6 83071 23 13 333
668000 83881 6 83119 23 13 333
668400 83929 6 83171 23 13 333
668800 83984 6 83216 23 13 333
669200 84039 6 83261 23 13 333
669600 84091 6 83309 23 13 333
670000 84137 6 83363 23 13 333
670400 84179 6 83421 23 13 333
670800 84231 6 83469 23 13 333
671200 84287 6 83513 23 13 333
671600 84331 6 83569 23 13 333
672000 84380 6 83620 23 13 333
672400 84430 6 83670 23 13 333
672800 84487 6 83713 23 13 333
673200 84542 6 83758 23 13 333
673600 84595 6 83805 23 13 333
674000 84646 6 83854 23 13 333
674400 84692 6 83908 23 13 333
674800 84746 6 83954 23 13 333
675200 84799 6 84001 23 13 333
675600 84847 6 84053 23 13 333
676000 84896 6 84104 23 13 333
676400 84948 6 84152 23 13 333
676800 84992 6 84208 23 13 333
677200 85046 6 84254 23 13 333
677600 85101 6 84299 23 13 333
678000 85150 6 84350 23 13 333
678400 85204 6 84396 23 13 333
678800 85249 6 84451 23 13 333
679200 85302 6 84498 23 13 333
679600 85351 6 84549 23 13 333
680000 85405 7 84595 24 13 333
680400 85462 7 84638 24 13 333
680800 85514 7 84686 24 13 333
681200 85558 7 84742 24 13 333
681600 85597 7 84803 24 13 333
682000 85645 7 84855 24 13 333
682400 85698 7 84902 24 13 333
682800 85761 7 84939 24 13 333
683200 85804 7 84996 24 13 333
683600 85853 7 85047 24 13 333
684000 85900 7 85100 24 13 333
684400 85945 7 85155 24 13 333
684800 85995 7 85205 24 13 333
685200 86032 7 85268 24 13 333
685600 86088 7 85312 24 13 333
686000 86137 7 85363 24 13 333
686400 86184 7 85416 24 13 333
686800 86236 7 85464 24 13 333
687200 86278 7 85522 24 13 333
687600 86325 7 85575 24 13 333
688000 86366 7 85634 24 13 333
688400 86413 7 85687 24 13 333
688800 86463 7 85737 24 13 333
689200 86514 7 85786 24 13 333
689600 86565 7 85835 24 13 333
690000 86623 7 85877 24 13 333
690400 86675 7 85925 24 13 333
690800 86727 7 85973 24 13 333
691200 86768 7 86032 24 13 333
691600 86822 7 86078 24 13 333
692000 86872 7 86128 24 13 333
692400 86926 7 86174 24 13 333
692800 86976 7 86224 24 13 333
693200 87031 7 86269 24 13 333
693600 87079 7 86321 24 13 333
694000 87125 7 86375 24 13 333
694400 87175 7 86425 24 13 333
694800 87231 7 86469 24 13 333
695200 87289 7 86511 24 13 333
695600 87337 7 86563 24 13 333
696000 87385 7 86615 24 13 333
696400 87438 7 86662 24 13 333
696800 87478 7 86722 24 13 333
697200 87529 7 86771 24 13 333
697600 87582 7 86818 24 13 333
698000 87634 7 86866 24 13 333
698400 87686 7 86914 24 13 333
698800 87736 7 86964 24 13 333
699200 87792 7 87008 24 13 333
699600 87846 7 87054 24 13 333
700000 87898 7 87102 24 13 333
700400 87952 7 87148 24 13 333
700800 88000 7 87200 24 13 333
701200 88055 7 87245 24 13 333
701600 88112 7 87288 24 13 333
702000 88154 7 87346 24 13 333
702400 88199 7 87401 24 13 333
702800 88254 7 87446 24 13 333
703200 88310 7 87490 24 13 333
703600 88363 7 87537 24 13 333
704000 88413 7 87587 24 13 333
704400 88454 7 87646 24 13 333
704800 88506 7 87694 24 13 333
705200 88552 7 87748 24 13 333
705600 88601 7 87799 24 13 333
706000 88650 7 87850 24 13 333
706400 88697 7 87903 24 13 333
706800 88742 7 87958 24 13 333
707200 88788 7 88012 24 13 333
707600 88842 7 88058 24 13 333
708000 88889 7 88111 24 13 333
708400 88934 7 88166 24 13 333
708800 88990 7 88210 24 13 333
709200 89046 7 88254 24 13 333
709600 89094 7 88306 24 13 333
710000 89142 7 88358 24 13 333
710400 89194 7 88406 24 13 333
710800 89242 7 88458 24 13 333
711200 89284 7 88516 24 13 333
711600 89332 9 88568 25 14 334
712000 89384 9 88616 25 14 334
712400 89428 9 88672 25 14 334
712800 89478 9 88722 25 14 334
713200 89528 9 88772 25 14 334
713600 89576 9 88824 25 14 334
714000 89632 9 88868 25 14 334
714400 89676 9 88924 25 14 334
714800 89724 9 88976 25 14 334
715200 89775 9 89025 25 14 334
715600 89831 9 89069 25 14 334
716000 89879 9 89121 25 14 334
716400 89935 9 89165 25 14 334
716800 89988 9 89212 25 14 334
717200 90046 9 89254 25 14 334
717600 90100 9 89300 25 14 334
718000 90144 9 89356 25 14 334
718400 90188 9 89412 25 14 334
718800 90241 9 89459 25 14 334
719200 90298 9 89502 25 14 334
719600 90337 9 89563 25 14 334
720000 90389 9 89611 25 14 334
720400 90430 9 89670 25 14 334
720800 90478 9 89722 25 14 334
721200 90530 9 89770 25 14 334
721600 90578 9 89822 25 14 334
722000 90626 9 89874 25 14 334
722400 90683 9 89917 25 14 334
722800 90730 9 89970 25 14 334
723200 90774 9 90026 25 14 334
723600 90820 9 90080 25 14 334
724000 90867 9 90133 25 14 334
724400 90923 9 90177 25 14 334
724800 90973 9 90227 25 14 334
725200 91015 9 90285 25 14 334
725600 91069 9 90331 25 14 334
726000 91115 9 90385 25 14 334
726400 91161 9 90439 25 14 334
726800 91201 9 90499 25 14 334
727200 91252 9 90548 25 14 334
727600 91303 9 90597 25 14 334
728000 91351 9 90649 25 14 334
728400 91401 9 90699 25 14 334
728800 91455 9 90745 25 14 334
729200 91505 9 90795 25 14 334
729600 91546 9 90854 25 14 334
730000 91595 9 90905 25 14 334
730400 91645 9 90955 25 14 334
730800 91702 9 90998 25 14 334
731200 91747 9 91053 25 14 334
731600 91800 9 91100 25 14 334
732000 91857 9 91143 25 14 334
732400 91904 9 91196 25 14 334
732800 91954 9 91246 25 14 334
733200 92008 9 91292 25 14 334
733600 92051 9 91349 25 14 334
734000 92102 9 91398 25 14 334
734400 92139 9 91461 25 14 334
734800 92200 9 91500 25 14 334
735200 92254 9 91546 25 14 334
735600 92307 9 91593 25 14 334
736000 92355 9 91645 25 14 334
736400 92405 9 91695 25 14 334
736800 92451 9 91749 25 14 334
737200 92503 9 91797 25 14 334
737600 92554 9 91846 25 14 334
738000 92600 9 91900 25 14 334
738400 92642 9 91958 25 14 334
738800 92695 9 92005 25 14 334
739200 92740 9 92060 26 13 333
739600 92799 9 92101 26 13 333
740000 92847 9 92153 26 13 333
740400 92895 9 92205 26 13 333
740800 92950 9 92250 26 13 333
741200 93009 9 92291 26 13 333
741600 93059 9 92341 26 13 333
742000 93106 9 92394 26 13 333
742400 93166 9 92434 26 13 333
742800 93210 9 92490 26 13 333
743200 93265 9 92535 26 13 333
743600 93323 9 92577 26 13 333
744000 93372 9 92628 26 13 333
744400 93429 9 92671 26 13 333
744800 93485 9 92715 26 13 333
745200 93540 9 92760 26 13 333
745600 93586 9 92814 26 13 333
746000 93628 9 92872 26 13 333
746400 93681 9 92919 26 13 333
746800 93739 9 92961 26 13 333
747200 93783 9 93017 26 13 333
747600 93831 9 93069 26 13 333
748000 93886 9 93114 26 13 333
748400 93929 9 93171 26 13 333
748800 93990 9 93210 26 13 333
749200 94048 9 93252 26 13 333
749600 94101 9 93299 26 13 333
750000 94148 9 93352 26 13 333
750400 94198 10 93402 26 14 334
750800 94245 11 93455 26 15 335
751200 94302 11 93498 26 15 335
751600 94349 11 93551 26 15 335
752000 94402 11 93598 26 15 335
752400 94457 11 93643 27 14 334
752800 94505 11 93695 27 14 334
753200 94556 11 93744 27 14 334
753600 94602 11 93798 27 14 334
754000 94654 11 93846 27 14 334
754400 94703 11 93897 27 14 334
754800 94762 11 93938 27 14 334
755200 94802 11 93998 27 14 334
755600 94857 11 94043 27 14 334
756000 94905 11 94095 27 14 334
756400 94959 11 94141 27 14 334
756800 95008 11 94192 27 14 334
757200 95060 11 94240 27 14 334
757600 95109 11 94291 27 14 334
758000 95161 11 94339 27 14 334
758400 95212 11 94388 27 14 334
758800 95259 11 94441 27 14 334
759200 95314 11 94486 27 14 334
759600 95354 11 94546 27 14 334
760000 95401 11 94599 27 14 334
760400 95453 11 94647 27 14 334
760800 95500 11 94700 27 14 334
761200 95554 11 94746 27 14 334
761600 95603 11 94797 27 14 334
762000 95649 11 94851 27 14 334
762400 95700 11 94900 27 14 334
762800 95749 11 94951 27 14 334
763200 95805 11 94995 27 14 334
763600 95860 11 95040 27 14 334
764000 95909 11 95091 27 14 334
764400 95961 11 95139 27 14 334
764800 96018 11 95182 27 14 334
765200 96071 11 95229 27 14 334
765600 96120 11 95280 27 14 334
766000 96163 11 95337 27 14 334
766400 96217 11 95383 27 14 334
766800 96269 11 95431 27 14 334
767200 96314 11 95486 27 14 334
767600 96378 11 95522 27 14 334
768000 96432 11 95568 27 14 334
768400 96495 11 95605 27 14 334
768800 96547 11 95653 27 14 334
769200 96590 11 95710 27 14 334
769600 96642 11 95758 27 14 334
770000 96686 11 95814 27 14 334
770400 96731 11 95869 27 14 334
770800 96788 11 95912 27 14 334
771200 96833 11 95967 27 14 334
771600 96883 11 96017 27 14 334
772000 96936 11 96064 27 14 334
772400 96987 11 96113 27 14 334
772800 97050 11 96150 27 14 334
773200 97098 11 96202 27 14 334
773600 97149 11 96251 27 14 334
774000 97196 11 96304 27 14 334
774400 97256 11 96344 27 14 334
774800 97306 11 96394 27 14 334
775200 97348 11 96452 27 14 334
775600 97397 11 96503 27 14 334
776000 97452 11 96548 27 14 334
776400 97505 11 96595 27 14 334
776800 97561 11 96639 27 14 334
777200 97617 11 96683 27 14 334
777600 97664 11 96736 27 14 334
778000 97714 11 96786 27 14 334
778400 97764 11 96836 27 14 334
778800 97812 11 96888 27 14 334
779200 97857 11 96943 27 14 334
779600 97904 11 96996 27 14 334
780000 97956 11 97044 27 14 334
780400 98003 11 97097 27 14 334
780800 98043 11 97157 27 14 334
781200 98088 11 97212 27 14 334
781600 98144 11 97256 27 14 334
782000 98196 11 97304 27 14 334
782400 98248 11 97352 27 14 334
782800 98287 11 97413 27 14 334
783200 98339 11 97461 27 14 334
783600 98390 11 97510 27 14 334
784000 98440 11 97560 27 14 334
784400 98492 11 97608 27 14 334
784800 98546 11 97654 27 14 334
785200 98592 11 97708 27 14 334
785600 98640 11 97760 27 14 334
786000 98697 11 97803 27 14 334
786400 98743 11 97857 27 14 334
786800 98792 12 97908 27 15 335
787200 98846 12 97954 27 15 335
787600 98900 12 98000 27 15 335
788000 98950 12 98050 27 15 335
788400 99005 12 98095 27 15 335
788800 99052 12 98148 27 15 335
789200 99099 12 98201 27 15 335
789600 99154 12 98246 27 15 335
790000 99210 12 98290 27 15 335
790400 99271 12 98329 27 15 335
790800 99324 12 98376 27 15 335
791200 99371 12 98429 27 15 335
791600 99417 12 98483 27 15 335
792000 99465 12 98535 27 15 335
792400 99520 12 98580 27 15 335
792800 99567 12 98633 27 15 335
793200 99611 12 98689 27 15 335
793600 99658 12 98742 27 15 335
794000 99710 13 98790 27 16 336
794400 99766 13 98834 27 16 336
794800 99811 13 98889 27 16 336
795200 99859 13 98941 27 16 336
795600 99906 13 98994 27 16 336
796000 99963 13 99037 27 16 336
796400 100010 13 99090 27 16 336
796800 100061 13 99139 27 16 336
797200 100109 13 99191 27 16 336
797600 100153 13 99247 27 16 336
798000 100205 13 99295 27 16 336
798400 100250 13 99350 27 16 336
798800 100303 13 99397 27 16 336
799200 100354 13 99446 27 16 336
799600 100405 13 99495 27 16 336
800000 100457 13 99543 27 16 336
800400 100505 13 99595 27 16 336
800800 100554 13 99646 27 16 336
801200 100601 13 99699 27 16 336
801600 100648 13 99752 27 16 336
802000 100696 13 99804 27 16 336
802400 100739 13 99861 27 16 336
802800 100782 13 99918 27 16 336
803200 100837 13 99963 27 16 336
803600 100885 13 100015 27 16 336
804000 100934 13 100066 27 16 336
804400 100983 13 100117 27 16 336
804800 101035 13 100165 27 16 336
805200 101073 13 100227 27 16 336
805600 101126 13 100274 27 16 336
806000 101171 13 100329 27 16 336
806400 101223 13 100377 27 16 336
806800 101274 13 100426 27 16 336
807200 101318 13 100482 27 16 336
807600 101367 13 100533 27 16 336
808000 101413 13 100587 27 16 336
808400 101463 13 100637 27 16 336
808800 101514 13 100686 27 16 336
809200 101566 13 100734 27 16 336
809600 101619 13 100781 27 16 336
810000 101673 13 100827 27 16 336
810400 101721 13 100879 27 16 336
810800 101781 13 100919 27 16 336
811200 101826 13 100974 27 16 336
811600 101879 13 101021 27 16 336
812000 101932 13 101068 27 16 336
812400 101980 13 101120 27 16 336
812800 102031 13 101169 27 16 336
813200 102082 13 101218 27 16 336
813600 102136 13 101264 27 16 336
814000 102188 13 101312 27 16 336
814400 102242 13 101358 27 16 336
814800 102290 13 101410 27 16 336
815200 102347 13 101453 27 16 336
815600 102399 13 101501 27 16 336
816000 102451 13 101549 27 16 336
816400 102494 13 101606 27 16 336
816800 102543 13 101657 27 16 336
817200 102592 13 101708 27 16 336
817600 102641 13 101759 27 16 336
818000 102690 13 101810 27 16 336
818400 102736 13 101864 27 16 336
818800 102795 13 101905 27 16 336
819200 102843 13 101957 27 16 336
819600 102887 13 102013 27 16 336
820000 102935 13 102065 27 16 336
820400 102987 13 102113 27 16 336
820800 103042 13 102158 27 16 336
821200 103095 13 102205 27 16 336
821600 103139 13 102261 27 16 336
822000 103191 13 102309 27 16 336
822400 103241 13 102359 27 16 336
822800 103288 13 102412 27 16 336
823200 103337 13 102463 27 16 336
823600 103399 13 102501 27 16 336
824000 103458 13 102542 27 16 336
824400 103501 13 102599 27 16 336
824800 103548 13 102652 27 16 336
825200 103587 13 102713 27 16 336
825600 103640 13 102760 27 16 336
826000 103696 13 102804 27 16 336
826400 103745 13 102855 27 16 336
826800 103801 13 102899 27 16 336
827200 103853 13 102947 27 16 336
827600 103904 13 102996 27 16 336
828000 103951 13 103049 27 16 336
828400 104017 13 103083 27 16 336
828800 104061 13 103139 27 16 336
829200 104114 13 103186 27 16 336
829600 104158 13 103242 27 16 336
830000 104205 13 103295 28 15 335
830400 104261 13 103339 28 15 335
830800 104317 13 103383 28 15 335
831200 104364 13 103436 28 15 335
831600 104423 13 103477 28 15 335
832000 104472 13 103528 28 15 335
832400 104526 13 103574 28 15 335
832800 104580 13 103620 28 15 335
833200 104631 13 103669 28 15 335
833600 104676 13 103724 28 15 335
834000 104722 13 103778 28 15 335
834400 104774 13 103826 28 15 335
834800 104828 13 103872 28 15 335
835200 104873 13 103927 28 15 335
835600 104926 13 103974 28 15 335
836000 104973 13 104027 28 15 335
836400 105021 14 104079 28 16 336
836800 105065 14 104135 28 16 336
837200 105110 14 104190 28 16 336
837600 105160 14 104240 28 16 336
838000 105203 14 104297 28 16 336
838400 105254 14 104346 28 16 336
838800 105304 14 104396 28 16 336
839200 105354 14 104446 28 16 336
839600 105398 14 104502 28 16 336
840000 105444 14 104556 28 16 336
840400 105488 14 104612 28 16 336
840800 105538 14 104662 28 16 336
841200 105595 14 104705 28 16 336
841600 105649 14 104751 28 16 336
842000 105699 14 104801 28 16 336
842400 105755 14 104845 28 16 336
842800 105814 14 104886 28 16 336
843200 105867 14 104933 28 16 336
843600 105926 14 104974 28 16 336
844000 105981 14 105019 28 16 336
844400 106018 14 105082 28 16 336
844800 106072 14 105128 28 16 336
845200 106126 14 105174 28 16 336
845600 106178 14 105222 28 16 336
846000 106233 14 105267 28 16 336
846400 106282 14 105318 28 16 336
846800 106332 14 105368 28 16 336
847200 106394 14 105406 28 16 336
847600 106449 14 105451 28 16 336
848000 106506 14 105494 28 16 336
848400 106559 14 105541 28 16 336
848800 106614 14 105586 28 16 336
849200 106654 14 105646 28 16 336
849600 106698 14 105702 28 16 336
850000 106744 14 105756 28 16 336
850400 106795 14 105805 28 16 336
850800 106837 14 105863 28 16 336
851200 106888 14 105912 28 16 336
851600 106940 14 105960 28 16 336
852000 106985 14 106015 28 16 336
852400 107040 14 106060 28 16 336
852800 107100 14 106100 28 16 336
853200 107156 14 106144 28 16 336
853600 107200 14 106200 28 16 336
854000 107252 14 106248 28 16 336
854400 107295 14 106305 28 16 336
854800 107338 14 106362 28 16 336
855200 107390 14 106410 28 16 336
855600 107438 14 106462 28 16 336
856000 107486 14 106514 28 16 336
856400 107530 14 106570 28 16 336
856800 107583 14 106617 28 16 336
857200 107635 14 106665 28 16 336
857600 107688 14 106712 28 16 336
858000 107750 14 106750 28 16 336
858400 107801 14 106799 28 16 336
858800 107854 14 106846 28 16 336
859200 107905 14 106895 28 16 336
859600 107967 14 106933 28 16 336
860000 108014 14 106986 28 16 336
860400 108059 14 107041 28 16 336
860800 108105 14 107095 28 16 336
861200 108148 14 107152 28 16 336
861600 108203 14 107197 28 16 336
862000 108257 14 107243 28 16 336
862400 108309 14 107291 28 16 336
862800 108350 14 107350 28 16 336
863200 108395 14 107405 28 16 336
863600 108441 14 107459 28 16 336
864000 108488 14 107512 28 16 336
864400 108533 14 107567 28 16 336
864800 108590 14 107610 28 16 336
865200 108641 14 107659 28 16 336
865600 108685 14 107715 28 16 336
866000 108735 14 107765 28 16 336
866400 108783 14 107817 28 16 336
866800 108832 14 107868 28 16 336
867200 108897 14 107903 28 16 336
867600 108949 14 107951 28 16 336
868000 109003 14 107997 28 16 336
868400 109053 14 108047 28 16 336
868800 109104 14 108096 28 16 336
869200 109155 14 108145 28 16 336
869600 109205 14 108195 28 16 336
870000 109249 14 108251 28 16 336
870400 109305 14 108295 28 16 336
870800 109355 14 108345 28 16 336
871200 109393 14 108407 28 16 336
871600 109444 14 108456 28 16 336
872000 109501 14 108499 28 16 336
872400 109552 14 108548 28 16 336
872800 109599 14 108601 28 16 336
873200 109646 14 108654 28 16 336
873600 109699 14 108701 28 16 336
874000 109757 14 108743 28 16 336
874400 109798 14 108802 28 16 336
874800 109847 14 108853 28 16 336
875200 109895 14 108905 28 16 336
875600 109951 14 108949 28 16 336
876000 110003 14 108997 28 16 336
876400 110047 14 109053 28 16 336
876800 110095 14 109105 28 16 336
877200 110151 14 109149 28 16 336
877600 110198 14 109202 28 16 336
878000 110254 14 109246 28 16 336
878400 110306 14 109294 28 16 336
878800 110351 14 109349 28 16 336
879200 110402 14 109398 28 16 336
879600 110449 14 109451 28 16 336
880000 110501 14 109499 28 16 336
880400 110554 14 109546 28 16 336
880800 110603 15 109597 28 17 337
881200 110647 15 109653 28 17 337
881600 110694 15 109706 28 17 337
882000 110740 15 109760 28 17 337
882400 110790 15 109810 28 17 337
882800 110839 15 109861 28 17 337
883200 110888 15 109912 28 17 337
883600 110935 15 109965 28 17 337
884000 110982 15 110018 28 17 337
884400 111030 15 110070 28 17 337
884800 111077 15 110123 28 17 337
885200 111130 15 110170 28 17 337
885600 111173 15 110227 28 17 337
886000 111226 15 110274 28 17 337
886400 111270 15 110330 28 17 337
886800 111317 15 110383 28 17 337
887200 111367 15 110433 28 17 337
887600 111423 15 110477 28 17 337
888000 111475 15 110525 28 17 337
888400 111518 15 110582 28 17 337
888800 111573 15 110627 28 17 337
889200 111618 15 110682 28 17 337
889600 111664 15 110736 28 17 337
890000 111721 15 110779 28 17 337
890400 111778 15 110822 28 17 337
890800 111824 15 110876 28 17 337
891200 111878 15 110922 28 17 337
891600 111923 15 110977 28 17 337
892000 111975 15 111025 28 17 337
892400 112026 15 111074 28 17 337
892800 112078 15 111122 28 17 337
893200 112129 15 111171 28 17 337
893600 112180 15 111220 28 17 337
894000 112229 15 111271 28 17 337
894400 112277 15 111323 28 17 337
894800 112329 15 111371 28 17 337
895200 112380 15 111420 28 17 337
895600 112432 15 111468 28 17 337
896000 112488 15 111512 28 17 337
896400 112536 15 111564 28 17 337
896800 112597 15 111603 28 17 337
897200 112651 15 111649 28 17 337
897600 112696 15 111704 28 17 337
898000 112745 15 111755 28 17 337
898400 112785 15 111815 28 17 337
898800 112840 15 111860 28 17 337
899200 112883 15 111917 28 17 337
899600 112932 15 111968 28 17 337
900000 112985 15 112015 28 17 337
900400 113040 15 112060 28 17 337
900800 113088 15 112112 28 17 337
901200 113143 15 112157 28 17 337
901600 113191 15 112209 28 17 337
902000 113246 15 112254 28 17 337
902400 113300 15 112300 28 17 337
902800 113361 15 112339 28 17 337
903200 113415 15 112385 28 17 337
903600 113466 15 112434 28 17 337
904000 113517 15 112483 28 17 337
904400 113563 15 112537 28 17 337
904800 113614 15 112586 28 17 337
905200 113660 15 112640 28 17 337
905600 113712 15 112688 28 17 337
906000 113758 15 112742 28 17 337
906400 113812 15 112788 28 17 337
906800 113854 15 112846 28 17 337
907200 113902 15 112898 28 17 337
907600 113950 15 112950 28 17 337
908000 114008 15 112992 28 17 337
908400 114055 15 113045 28 17 337
908800 114105 15 113095 28 17 337
909200 114156 15 113144 28 17 337
909600 114206 15 113194 28 17 337
910000 114258 15 113242 28 17 337
910400 114304 15 113296 28 17 337
910800 114357 15 113343 28 17 337
911200 114400 15 113400 28 17 337
911600 114456 15 113444 28 17 337
912000 114504 15 113496 28 17 337
912400 114551 15 113549 28 17 337
912800 114609 15 113591 28 17 337
913200 114664 15 113636 28 17 337
913600 114710 15 113690 28 17 337
914000 114759 15 113741 28 17 337
914400 114811 15 113789 28 17 337
914800 114856 15 113844 28 17 337
915200 114899 15 113901 28 17 337
915600 114949 15 113951 28 17 337
916000 114989 15 114011 28 17 337
916400 115035 15 114065 28 17 337
916800 115075 15 114125 28 17 337
917200 115126 15 114174 28 17 337
917600 115176 15 114224 28 17 337
918000 115235 15 114265 28 17 337
918400 115280 15 114320 28 17 337
918800 115331 15 114369 28 17 337
919200 115384 15 114416 28 17 337
919600 115435 15 114465 28 17 337
920000 115486 15 114514 28 17 337
920400 115534 15 114566 28 17 337
920800 115585 15 114615 28 17 337
921200 115627 15 114673 28 17 337
921600 115678 15 114722 28 17 337
922000 115724 15 114776 28 17 337
922400 115770 15 114830 28 17 337
922800 115826 15 114874 28 17 337
923200 115880 15 114920 28 17 337
923600 115927 15 114973 28 17 337
924000 115978 15 115022 28 17 337
924400 116026 15 115074 28 17 337
924800 116085 15 115115 28 17 337
925200 116137 15 115163 28 17 337
925600 116185 15 115215 28 17 337
926000 116228 15 115272 28 17 337
926400 116282 15 115318 28 17 337
926800 116338 15 115362 28 17 337
927200 116383 15 115417 28 17 337
927600 116434 15 115466 28 17 337
928000 116479 15 115521 28 17 337
928400 116536 15 115564 28 17 337
928800 116581 15 115619 28 17 337
929200 116628 15 115672 28 17 337
929600 116681 15 115719 28 17 337
930000 116734 15 115766 28 17 337
930400 116789 15 115811 28 17 337
930800 116847 15 115853 28 17 337
931200 116897 15 115903 28 17 337
931600 116946 15 115954 28 17 337
932000 116986 15 116014 28 17 337
932400 117025 15 116075 28 17 337
932800 117081 15 116119 28 17 337
933200 117130 15 116170 28 17 337
933600 117181 15 116219 28 17 337
934000 117228 15 116272 28 17 337
934400 117272 15 116328 28 17 337
934800 117320 15 116380 28 17 337
935200 117371 15 116429 28 17 337
935600 117416 15 116484 28 17 337
936000 117467 15 116533 28 17 337
936400 117521 15 116579 28 17 337
936800 117571 15 116629 28 17 337
937200 117624 15 116676 28 17 337
937600 117673 15 116727 28 17 337
938000 117725 15 116775 28 17 337
938400 117769 15 116831 29 16 336
938800 117827 15 116873 29 16 336
939200 117882 15 116918 29 16 336
939600 117927 15 116973 29 16 336
940000 117978 15 117022 29 16 336
940400 118028 15 117072 29 16 336
940800 118092 15 117108 29 16 336
941200 118144 15 117156 29 16 336
941600 118192 15 117208 29 16 336
942000 118245 15 117255 29 16 336
942400 118289 15 117311 29 16 336
942800 118346 15 117354 29 16 336
943200 118394 15 117406 29 16 336
943600 118442 15 117458 29 16 336
944000 118490 15 117510 29 16 336
944400 118541 15 117559 29 16 336
944800 118585 15 117615 29 16 336
945200 118635 15 117665 29 16 336
945600 118684 15 117716 29 16 336
946000 118734 16 117766 29 17 337
946400 118785 16 117815 29 17 337
946800 118834 16 117866 29 17 337
947200 118885 16 117915 29 17 337
947600 118938 16 117962 29 17 337
948000 118983 16 118017 29 17 337
948400 119027 16 118073 29 17 337
948800 119083 16 118117 29 17 337
949200 119128 16 118172 30 16 336
949600 119176 16 118224 30 16 336
950000 119231 16 118269 30 16 336
950400 119286 16 118314 30 16 336
950800 119340 16 118360 30 16 336
951200 119391 16 118409 30 16 336
951600 119434 16 118466 30 16 336
952000 119484 16 118516 30 16 336
952400 119526 16 118574 30 16 336
952800 119573 16 118627 30 16 336
953200 119619 16 118681 30 16 336
953600 119665 16 118735 30 16 336
954000 119710 16 118790 30 16 336
954400 119760 16 118840 30 16 336
954800 119820 16 118880 30 16 336
955200 119872 16 118928 30 16 336
955600 119923 16 118977 30 16 336
956000 119970 16 119030 30 16 336
956400 120021 16 119079 30 16 336
956800 120074 16 119126 30 16 336
957200 120126 16 119174 30 16 336
957600 120187 16 119213 30 16 336
958000 120229 16 119271 30 16 336
958400 120287 16 119313 30 16 336
958800 120341 16 119359 30 16 336
959200 120386 16 119414 30 16 336
959600 120435 16 119465 30 16 336
960000 120485 16 119515 31 15 335
960400 120541 16 119559 31 15 335
960800 120596 16 119604 31 15 335
961200 120644 16 119656 31 15 335
961600 120695 16 119705 31 15 335
962000 120743 16 119757 31 15 335
962400 120796 16 119804 31 15 335
962800 120842 16 119858 31 15 335
963200 120888 16 119912 31 15 335
963600 120939 16 119961 31 15 335
964000 120982 16 120018 32 14 334
964400 121028 16 120072 32 14 334
964800 121075 16 120125 32 14 334
965200 121120 16 120180 32 14 334
965600 121174 16 120226 32 14 334
966000 121230 16 120270 32 14 334
966400 121286 16 120314 32 14 334
966800 121342 16 120358 32 14 334
967200 121388 16 120412 32 14 334
967600 121432 16 120468 32 14 334
968000 121487 16 120513 32 14 334
968400 121536 16 120564 32 14 334
968800 121584 16 120616 32 14 334
969200 121634 16 120666 32 14 334
969600 121693 16 120707 32 14 334
970000 121743 16 120757 32 14 334
970400 121791 16 120809 32 14 334
970800 121845 16 120855 32 14 334
971200 121881 16 120919 32 14 334
971600 121932 16 120968 32 14 334
972000 121990 16 121010 32 14 334
972400 122040 16 121060 32 14 334
972800 122092 16 121108 32 14 334
973200 122142 16 121158 32 14 334
973600 122184 16 121216 32 14 334
974000 122233 16 121267 32 14 334
974400 122279 16 121321 32 14 334
974800 122329 16 121371 32 14 334
975200 122381 16 121419 32 14 334
975600 122442 16 121458 32 14 334
976000 122487 16 121513 32 14 334
976400 122539 16 121561 32 14 334
976800 122586 16 121614 32 14 334
977200 122639 16 121661 32 14 334
977600 122688 16 121712 32 14 334
978000 122743 16 121757 32 14 334
978400 122795 16 121805 32 14 334
978800 122849 16 121851 32 14 334
979200 122902 16 121898 33 13 333
979600 122960 16 121940 33 13 333
980000 123002 16 121998 33 13 333
980400 123048 16 122052 33 13 333
980800 123094 16 122106 33 13 333
981200 123139 16 122161 33 13 333
981600 123192 16 122208 33 13 333
982000 123245 16 122255 33 13 333
